Name,Rating,Fifa Ability Overall,Position,Apps,Minutes played,Assists,Yel,Red,Aerials Won per game,Man of the match,Tackles,Interceptions per game,Fouls,Offside won per game,Clearances per game,Dribbled past per game,Outfielder Block Per Game,OwnG,Goals,"Shots per
game",Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Key passes per game,Passes per game,Pass success percentage,Crosses,Long balls per game,Through balls per game,Table,"Shots per 
game"
Sada Thioub,6.73,73,AM(R),27.0,2482.0,5.0,3.0,0.0,0.5,1.0,0.8,0.4,1.0,0.0,0.3,0.7,0.0,0.0,3.0,0.9,1.9,0.7,0.1,1.6,2.2,1.0,22.5,78.4,0.5,0.6,0.0,MID,0.5562858827919068
Mehdi Abeid,6.73,72,DMC,23.0,2027.0,0.0,6.0,0.0,0.7,1.0,2.0,1.1,2.2,0.0,0.8,1.2,0.3,0.0,3.0,1.4,1.2,1.1,0.0,1.2,1.5,0.8,39.8,86.5,0.2,2.5,0.0,MID,0.5562858827919068
Thomas Foket,6.73,73,"D(R), M(R)",32.0,2880.0,0.0,7.0,0.0,0.9,0.0,2.8,1.5,1.5,0.1,2.2,0.8,0.1,0.0,0.0,0.1,0.3,1.3,0.1,0.5,0.9,0.4,33.1,76.6,0.3,1.2,0.0,MID,0.5562858827919068
Lass Diarra,6.72,80,"M(C), M(C)",2.0,161.0,0.0,0.0,0.0,0.3,0.0,0.7,0.7,2.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,1.3,1.0,0.0,2.0,0.7,0.3,48.7,89.7,0.0,1.3,0.0,MID,0.5562858827919068
Romain Hamouma,6.72,76,"M(CLR), FW",19.0,1595.0,4.0,2.0,1.0,0.9,2.0,1.1,0.3,0.9,0.0,0.1,0.7,0.0,0.0,4.0,1.3,0.8,1.3,0.1,1.1,1.5,1.2,17.6,78.4,0.6,0.3,0.0,MID,0.5562858827919068
Luiz Gustavo,6.72,83,"D(C), M(C)",26.0,2434.0,0.0,8.0,0.0,0.5,3.0,2.4,1.1,1.2,0.3,2.0,1.2,0.4,0.0,2.0,1.0,0.5,1.3,0.1,0.4,0.6,0.3,47.9,88.8,0.1,2.5,0.0,MID,0.5562858827919068
Wesley Lautoa,6.72,71,"D(C), DMC",34.0,3025.0,0.0,11.0,1.0,1.5,0.0,2.4,2.6,1.5,0.3,3.1,1.2,0.4,1.0,0.0,0.4,0.4,1.1,0.0,0.3,0.5,0.1,46.5,86.5,0.0,3.4,0.0,MID,0.5562858827919068
Maxwel Cornet,6.71,75,"AM(LR), FW",12.0,1276.0,5.0,2.0,0.0,0.7,2.0,0.5,0.2,0.3,0.0,0.3,0.4,0.0,0.0,7.0,1.7,0.9,0.7,0.3,1.0,1.4,0.9,15.3,77.3,0.3,0.1,0.0,MID,0.5562858827919068
Lionel Carole,6.71,72,"D(L), M(L)",20.0,1728.0,3.0,2.0,0.0,1.2,0.0,1.1,1.4,0.5,0.2,2.0,0.2,0.2,0.0,0.0,0.3,0.4,1.2,0.1,1.1,1.2,1.0,35.5,79.7,0.4,1.4,0.0,MID,0.5562858827919068
Abdoulaye Bamba,6.71,72,"D(LR), M(R)",29.0,2574.0,4.0,6.0,0.0,0.8,0.0,1.7,1.2,0.7,0.2,2.4,0.7,0.1,0.0,0.0,0.2,0.5,0.7,0.1,0.4,0.7,0.5,30.5,78.0,0.4,0.9,0.0,MID,0.5562858827919068
Mathieu Dossevi,6.71,77,"M(CR), FW",30.0,2482.0,2.0,0.0,0.0,0.4,2.0,1.2,0.9,0.8,0.0,0.1,0.8,0.0,0.0,4.0,0.7,1.1,1.3,0.5,1.4,2.6,1.7,20.6,76.0,1.4,0.6,0.0,MID,0.5562858827919068
Maxime Lopez,6.71,75,M(C),25.0,2188.0,3.0,4.0,0.0,0.2,0.0,1.5,0.6,1.0,0.0,0.2,1.1,0.1,0.0,1.0,0.4,0.4,0.4,0.0,0.4,0.6,1.5,69.3,91.3,0.8,2.0,0.0,MID,0.5562858827919068
Benjamin Bourigeaud,6.71,77,M(CLR),28.0,2435.0,5.0,5.0,0.0,0.5,0.0,1.6,0.9,1.0,0.0,0.7,1.4,0.1,0.0,6.0,1.4,0.3,0.4,0.1,0.7,1.2,1.0,31.9,79.8,0.8,2.2,0.0,MID,0.5562858827919068
Youssouf Sabaly,6.71,77,"D(LR), M(R)",21.0,1911.0,1.0,3.0,0.0,0.8,0.0,2.0,1.1,1.4,0.3,1.5,0.9,0.1,0.0,0.0,0.5,0.9,1.3,0.1,1.3,1.7,0.8,43.2,81.6,0.5,0.9,0.0,MID,0.5562858827919068
Adrien Thomasson,6.7,75,M(CLR),28.0,2490.0,8.0,4.0,1.0,0.5,0.0,1.6,0.5,0.7,0.0,0.2,1.3,0.1,0.0,5.0,1.6,0.6,1.2,0.2,1.3,2.0,1.2,32.7,78.1,0.6,1.2,0.0,MID,0.5562858827919068
Martin Terrier,6.7,73,"AM(L), FW",16.0,1481.0,0.0,2.0,0.0,0.7,2.0,0.7,0.2,0.4,0.0,0.3,0.4,0.1,0.0,9.0,1.1,0.4,0.4,0.2,0.5,0.7,0.9,15.8,84.2,0.1,0.3,0.1,MID,0.5562858827919068
Alexis Blin,6.7,72,DMC,25.0,1999.0,1.0,4.0,0.0,2.0,0.0,2.9,1.2,1.1,0.0,1.7,2.0,0.5,0.0,1.0,0.3,0.2,1.2,0.0,0.7,1.1,0.3,34.6,81.1,0.1,1.4,0.0,MID,0.5562858827919068
Dimitri Lienard,6.7,75,M(CL),15.0,1292.0,2.0,1.0,0.0,0.3,0.0,1.5,0.8,0.2,0.0,0.8,1.1,0.1,0.0,0.0,1.0,0.7,0.7,0.1,0.6,1.1,0.6,32.5,83.8,1.0,2.7,0.0,MID,0.5562858827919068
Jemerson,6.69,78,"D(C), DMC",25.0,2226.0,1.0,8.0,1.0,2.7,0.0,2.2,1.0,1.7,0.6,4.7,0.7,0.7,0.0,0.0,0.3,0.0,0.8,0.0,0.1,0.4,0.2,43.1,86.9,0.0,2.4,0.0,MID,0.5562858827919068
Ludovic Blas,6.69,75,M(CLR),27.0,2379.0,6.0,5.0,0.0,1.3,1.0,1.8,0.7,1.1,0.0,0.2,0.7,0.2,0.0,1.0,1.2,1.7,1.0,0.1,1.8,1.7,0.6,26.6,77.2,0.1,1.9,0.1,MID,0.5562858827919068
Lucas Deaux,6.69,75,"D(C), DMC",17.0,1197.0,1.0,4.0,0.0,1.8,1.0,2.3,0.6,1.8,0.0,0.4,1.2,0.0,0.0,3.0,1.0,0.3,0.7,0.1,0.7,1.2,0.7,28.5,70.4,0.2,1.7,0.0,MID,0.5562858827919068
Saman Ghoddos,6.69,74,"AM(L), FW",20.0,1833.0,4.0,4.0,0.0,0.6,2.0,1.2,0.3,1.0,0.0,0.4,0.7,0.1,0.0,4.0,1.6,0.4,1.6,0.2,0.9,1.9,1.3,18.0,72.8,1.0,0.6,0.0,MID,0.5562858827919068
Anthony Caci,6.68,66,"D(C), M(L)",26.0,2301.0,1.0,1.0,0.0,0.8,0.0,1.9,1.6,0.9,0.2,1.9,0.8,0.3,0.0,0.0,0.2,0.4,0.3,0.0,0.3,0.8,0.4,42.2,81.4,0.4,2.9,0.0,MID,0.5562858827919068
Angelo Fulgini,6.67,74,AM(CR),18.0,1637.0,1.0,1.0,0.0,0.7,2.0,1.2,0.9,0.7,0.1,0.4,0.6,0.1,0.0,4.0,0.9,0.6,1.5,0.0,1.5,1.5,1.3,23.8,77.5,0.5,0.8,0.1,MID,0.5562858827919068
Antonin Bobichon,6.67,68,M(CL),24.0,2155.0,2.0,2.0,0.0,0.6,1.0,1.1,0.5,1.2,0.0,0.4,1.4,0.1,0.0,7.0,1.2,0.6,0.4,0.0,0.8,1.0,0.9,27.5,83.3,0.5,1.5,0.0,MID,0.5562858827919068
Lukas Lerager,6.67,75,DMC,15.0,1300.0,1.0,4.0,0.0,1.4,0.0,2.1,1.8,1.1,0.0,1.4,1.4,0.6,0.0,0.0,0.6,0.1,0.7,0.0,0.4,0.9,0.5,35.9,79.6,0.1,1.1,0.1,MID,0.5562858827919068
Layvin Kurzawa,6.67,79,"D(L), M(L)",11.0,1011.0,2.0,4.0,0.0,1.5,1.0,1.0,0.5,1.5,0.1,0.8,0.5,0.1,0.0,1.0,0.3,0.6,0.3,0.3,0.5,0.9,0.6,24.9,84.4,0.2,0.2,0.0,MID,0.5562858827919068
Yann Karamoh,6.65,75,"AM(R), FW",13.0,1224.0,1.0,2.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.1,0.5,0.0,0.0,3.0,1.6,2.0,1.2,0.2,1.7,1.8,1.2,20.8,77.3,0.9,0.5,0.1,MID,0.5562858827919068
Xeka,6.65,73,M(C),26.0,2264.0,0.0,10.0,0.0,1.6,0.0,2.2,0.8,2.1,0.0,1.0,1.4,0.1,0.0,2.0,1.3,0.3,1.0,0.0,0.5,1.2,0.4,44.7,82.0,0.2,2.5,0.0,MID,0.5562858827919068
Benjamin Jeannot,6.64,72,"AM(R), FW",19.0,1448.0,0.0,3.0,0.0,3.0,0.0,0.8,0.6,1.6,0.0,0.6,0.6,0.1,0.0,2.0,2.1,0.7,1.0,0.3,0.8,1.8,0.5,19.9,72.2,0.0,0.7,0.0,MID,0.5562858827919068
Faitout Maouassa,6.64,69,"D(L), M(L)",25.0,2138.0,1.0,1.0,1.0,0.7,0.0,2.0,0.9,0.4,0.5,2.4,0.6,0.2,0.0,0.0,0.3,0.9,0.9,0.0,0.9,0.9,0.5,24.9,71.2,0.6,1.6,0.0,MID,0.5562858827919068
Lucas Evangelista,6.64,75,M(CLR),9.0,724.0,0.0,0.0,0.0,1.8,1.0,2.1,0.6,1.4,0.0,0.4,0.8,0.0,0.0,1.0,1.0,0.7,2.2,0.0,1.3,1.9,0.3,20.9,76.5,0.2,0.6,0.0,MID,0.5562858827919068
Cédric Yambéré,6.64,70,"D(C), DMC",30.0,2803.0,0.0,4.0,0.0,2.0,0.0,1.4,1.6,1.0,0.4,4.0,0.5,1.0,0.0,0.0,0.7,0.2,1.0,0.0,0.1,0.4,0.1,36.8,83.2,0.0,3.5,0.0,MID,0.5562858827919068
"Kévin Monnet0,00Paquet",6.64,73,"M(CLR), FW",16.0,1483.0,1.0,4.0,0.0,1.2,1.0,2.0,0.6,1.0,0.0,1.1,0.7,0.2,0.0,1.0,0.9,0.9,0.4,0.0,1.1,1.4,0.6,24.3,78.9,0.2,0.4,0.0,MID,0.5562858827919068
François Kamano,6.64,77,"AM(CLR), FW",29.0,2572.0,1.0,6.0,0.0,0.2,2.0,0.8,0.5,1.3,0.0,0.1,0.5,0.0,0.0,10.0,2.2,1.1,1.4,0.3,1.6,1.9,0.9,24.1,81.0,0.1,0.9,0.1,MID,0.5562858827919068
Moussa Doumbia,6.64,71,"AM(CL), FW",18.0,1600.0,1.0,5.0,0.0,0.6,2.0,1.0,0.3,1.0,0.0,0.2,1.0,0.1,0.0,3.0,1.0,1.2,2.4,0.3,1.4,2.1,0.7,21.5,80.0,0.4,0.9,0.0,MID,0.5562858827919068
"Pierre0,00Yves Polomat",6.63,68,"D(L), M(L)",11.0,949.0,2.0,2.0,0.0,0.9,0.0,1.0,1.2,0.7,0.2,0.9,0.4,0.1,0.0,0.0,0.3,0.4,0.3,0.1,0.6,0.6,0.7,23.7,80.8,0.3,0.9,0.0,MID,0.5562858827919068
Aleksandr Golovin,6.63,79,M(CL),27.0,2301.0,3.0,7.0,1.0,0.3,2.0,1.2,0.7,1.5,0.0,0.2,1.1,0.1,0.0,3.0,1.6,1.0,1.4,0.0,1.1,1.7,0.9,34.0,82.3,0.5,1.4,0.0,MID,0.5562858827919068
John Stiven Mendoza,6.63,71,AM(CLR),22.0,1884.0,2.0,4.0,0.0,0.4,0.0,1.2,0.6,1.0,0.0,0.3,1.0,0.0,0.0,2.0,1.7,1.6,1.8,0.1,2.1,2.8,1.1,23.9,78.1,0.6,0.7,0.0,MID,0.5562858827919068
Moussa Diaby,6.62,70,"M(L), M(L)",10.0,1131.0,6.0,1.0,0.0,0.1,0.0,0.6,0.5,0.6,0.0,0.2,0.4,0.0,0.0,2.0,0.9,0.8,0.2,0.1,1.0,1.4,0.8,20.6,83.3,0.1,0.2,0.1,MID,0.5562858827919068
Adrien Hunou,6.62,73,"AM(CLR), FW",14.0,1241.0,1.0,1.0,0.0,0.6,0.0,0.6,0.3,0.7,0.0,0.4,0.4,0.0,0.0,7.0,1.4,0.2,1.2,0.7,0.3,1.4,0.5,15.4,76.8,0.0,0.1,0.0,MID,0.5562858827919068
Danilo,6.61,75,DMC,18.0,1552.0,0.0,1.0,1.0,0.8,0.0,1.4,0.7,0.8,0.0,1.0,0.5,0.1,0.0,0.0,1.0,1.5,1.5,0.0,1.8,1.9,0.5,29.6,85.6,0.0,0.6,0.0,MID,0.5562858827919068
Arnaud Nordin,6.61,70,"AM(LR), AM(LR)",11.0,1048.0,1.0,2.0,0.0,0.4,1.0,0.6,0.2,0.5,0.0,0.3,0.3,0.1,0.0,3.0,1.6,0.9,1.4,0.0,1.2,1.3,0.5,12.1,84.4,0.2,0.2,0.0,MID,0.5562858827919068
Benjamin Corgnet,6.6,72,"M(CLR), FW",6.0,667.0,2.0,0.0,0.0,1.3,0.0,1.2,0.4,1.0,0.0,0.5,0.4,0.0,0.0,1.0,1.1,0.5,1.1,0.1,0.6,0.7,0.4,15.1,64.8,0.1,0.5,0.1,MID,0.5562858827919068
Rene Krhin,6.6,73,DMC,12.0,1057.0,0.0,2.0,0.0,2.2,0.0,1.4,1.3,0.4,0.1,1.9,0.5,0.3,0.0,0.0,0.4,0.3,0.8,0.0,0.3,0.8,0.1,33.5,83.2,0.0,1.4,0.0,MID,0.5562858827919068
Fabio,6.6,71,"D(LR), M(R)",15.0,1287.0,2.0,4.0,1.0,1.1,0.0,2.7,0.9,0.9,0.0,1.2,1.4,0.2,0.0,0.0,0.2,0.4,1.0,0.1,0.3,0.5,0.8,24.0,76.3,0.6,1.1,0.0,MID,0.5562858827919068
Younousse Sankharé,6.59,76,M(C),17.0,1482.0,3.0,6.0,0.0,0.9,1.0,1.1,0.4,1.6,0.0,0.2,0.6,0.0,0.0,1.0,0.8,1.3,1.6,0.2,0.9,1.3,0.8,28.5,76.4,0.0,0.3,0.0,MID,0.5562858827919068
Nicolas de Preville,6.59,69,"AM(CLR), FW",14.0,1270.0,2.0,5.0,0.0,1.3,0.0,1.2,0.4,1.8,0.0,0.8,0.9,0.0,0.0,3.0,1.4,1.0,1.5,0.2,1.3,2.5,1.0,18.4,74.5,0.5,1.0,0.0,MID,0.5562858827919068
Toma Basic,6.59,68,AM(C),16.0,1336.0,0.0,3.0,0.0,1.3,1.0,1.4,0.4,1.0,0.0,1.0,0.9,0.0,0.0,2.0,0.9,0.8,1.0,0.0,0.8,1.2,0.9,24.7,82.4,0.5,2.0,0.0,MID,0.5562858827919068
Gabriel Silva,6.59,73,"D(LR), M(L)",16.0,1433.0,2.0,1.0,0.0,1.6,0.0,1.0,0.7,0.9,0.5,2.7,0.6,0.2,0.0,0.0,0.3,0.5,1.6,0.1,0.5,1.1,0.4,22.6,81.1,0.2,0.9,0.0,MID,0.5562858827919068
Lucas Tousart,6.59,79,DMC,20.0,1729.0,0.0,1.0,2.0,1.2,0.0,2.5,0.9,0.9,0.0,0.7,1.1,0.4,1.0,0.0,0.8,0.3,0.6,0.0,0.4,0.7,0.3,32.6,87.3,0.0,1.2,0.1,MID,0.5562858827919068
Djibril Sidibé,6.58,79,"D(LR), M(R)",22.0,2072.0,2.0,5.0,0.0,1.2,0.0,1.9,1.2,1.5,0.2,1.9,0.8,0.3,0.0,0.0,0.7,0.3,1.2,0.3,0.8,1.7,1.2,41.6,74.7,0.8,1.2,0.0,MID,0.5562858827919068
Casimir Ninga,6.58,73,"AM(LR), FW",28.0,2476.0,3.0,9.0,0.0,0.9,1.0,1.6,0.7,1.9,0.0,0.3,0.9,0.0,0.0,6.0,1.6,1.6,1.1,0.5,2.6,3.8,0.8,14.2,76.4,0.2,0.4,0.1,MID,0.5562858827919068
Jimmy Durmaz,6.58,75,AM(CLR),21.0,1905.0,1.0,5.0,0.0,0.3,1.0,0.9,0.3,0.8,0.0,0.3,0.6,0.1,0.0,4.0,1.1,1.4,0.5,0.0,1.1,1.3,1.1,30.4,77.0,0.6,1.5,0.0,MID,0.5562858827919068
Gabriel Boschilia,6.57,76,AM(CLR),14.0,1322.0,4.0,1.0,0.0,0.2,0.0,1.1,0.3,0.6,0.0,0.2,0.9,0.1,0.0,4.0,1.4,0.5,0.8,0.0,1.0,1.5,0.9,16.7,80.7,0.6,0.2,0.0,MID,0.5562858827919068
Moussa Konaté,6.57,76,"AM(R), FW",21.0,1882.0,2.0,2.0,0.0,1.9,1.0,0.4,0.2,1.6,0.0,0.5,0.4,0.1,0.0,7.0,1.8,0.6,1.4,0.9,0.9,2.5,0.4,14.0,67.7,0.0,0.3,0.1,MID,0.5562858827919068
Juan Ferney Otero,6.57,72,"AM(R), FW",24.0,2180.0,2.0,1.0,0.0,1.3,0.0,0.9,0.7,0.9,0.0,0.5,1.0,0.1,0.0,2.0,1.6,1.1,1.2,0.4,1.5,2.3,0.8,19.8,74.9,0.6,0.5,0.0,MID,0.5562858827919068
Prince Oniangué,6.57,71,M(C),26.0,2343.0,0.0,3.0,0.0,1.6,0.0,1.9,0.9,0.8,0.0,1.3,1.1,0.3,0.0,2.0,0.7,0.1,0.9,0.0,0.5,0.7,0.2,31.6,83.7,0.1,1.3,0.0,MID,0.5562858827919068
Youssouf Fofana,6.57,61,M(C),10.0,911.0,1.0,0.0,0.0,0.3,0.0,1.6,0.6,1.0,0.0,0.4,1.1,0.0,0.0,2.0,0.7,0.9,0.5,0.0,0.5,1.7,0.4,19.9,77.9,0.1,0.8,0.0,MID,0.5562858827919068
Jordan Marié,6.56,73,DMC,20.0,1805.0,1.0,4.0,0.0,0.8,0.0,2.0,1.5,0.8,0.1,1.2,1.4,0.2,0.0,1.0,0.6,0.5,0.5,0.0,0.4,1.5,0.5,32.7,78.9,0.2,2.0,0.0,MID,0.5562858827919068
Lebogang Phiri,6.56,72,DMC,23.0,1932.0,0.0,3.0,0.0,0.5,0.0,2.5,1.2,1.1,0.0,0.7,0.8,0.1,0.0,0.0,0.5,0.5,0.6,0.0,0.6,0.8,0.6,41.6,88.7,0.0,2.1,0.0,MID,0.5562858827919068
Jimmy Briand,6.55,76,"M(LR), FW",28.0,2501.0,3.0,1.0,0.0,1.6,1.0,0.4,0.1,1.1,0.0,0.7,0.6,0.2,0.0,7.0,1.5,0.4,1.4,0.5,1.3,2.3,1.0,19.6,73.6,0.1,0.3,0.1,MID,0.5562858827919068
Yannis Salibur,6.54,76,"AM(CLR), FW",9.0,883.0,3.0,1.0,1.0,0.4,0.0,0.4,0.4,1.0,0.0,0.1,0.3,0.0,0.0,1.0,1.6,1.2,1.5,0.3,1.3,1.0,0.9,13.1,79.3,0.6,0.3,0.0,MID,0.5562858827919068
Myziane Maolida,6.54,71,"AM(L), FW",10.0,956.0,3.0,2.0,0.0,0.6,0.0,0.9,0.1,0.4,0.0,0.4,0.1,0.0,0.0,0.0,1.3,1.4,0.5,0.2,1.9,2.7,1.4,24.6,81.7,0.1,0.4,0.0,MID,0.5562858827919068
Claudio Beauvue,6.54,75,"AM(CLR), FW",16.0,1498.0,0.0,1.0,0.0,2.8,1.0,0.7,0.4,0.8,0.0,0.8,0.5,0.1,0.0,3.0,1.6,0.4,1.1,0.2,0.6,2.3,0.6,13.4,67.0,0.2,0.4,0.0,MID,0.5562858827919068
Majeed Waris,6.54,74,"AM(LR), FW",25.0,2256.0,3.0,3.0,0.0,0.4,0.0,0.7,0.2,0.5,0.0,0.2,0.6,0.0,0.0,5.0,1.2,0.8,2.2,0.3,1.8,2.3,0.8,17.0,75.2,0.2,0.4,0.1,MID,0.5562858827919068
Pablo Chavarria,6.53,76,"AM(R), FW",23.0,1978.0,3.0,3.0,0.0,2.6,0.0,0.7,0.1,1.6,0.0,0.6,0.4,0.0,0.0,5.0,1.4,0.3,0.7,1.0,0.7,2.2,0.7,13.0,62.3,0.2,0.1,0.0,MID,0.5562858827919068
Jean Eudes Aholou,6.53,76,DMC,12.0,1076.0,1.0,2.0,0.0,1.3,0.0,1.2,1.0,1.5,0.0,0.7,0.5,0.0,0.0,0.0,0.8,0.6,1.0,0.0,0.5,0.8,0.5,31.9,84.9,0.1,1.5,0.0,MID,0.5562858827919068
Rafael,6.53,79,"D(LR), M(R)",11.0,1019.0,1.0,4.0,1.0,1.0,0.0,1.7,0.8,1.2,0.1,1.2,0.4,0.1,1.0,0.0,0.1,0.6,1.1,0.1,0.8,0.9,0.6,32.7,83.2,0.4,0.6,0.1,MID,0.5562858827919068
Cesc Fàbregas,6.53,83,"M(CL), FW",12.0,969.0,0.0,2.0,0.0,0.5,0.0,1.1,0.7,0.5,0.0,0.2,1.5,0.2,0.0,1.0,0.8,0.2,1.3,0.0,0.5,0.8,1.4,55.3,84.7,0.7,3.2,0.0,MID,0.5562858827919068
Romain Del Castillo,6.52,70,AM(L),15.0,1339.0,3.0,1.0,0.0,0.7,1.0,1.2,0.7,1.1,0.0,0.2,0.8,0.0,0.0,0.0,0.7,1.2,0.7,0.1,0.9,1.5,0.8,16.7,74.5,0.5,0.2,0.0,MID,0.5562858827919068
Moustapha Diallo,6.51,69,M(C),6.0,459.0,1.0,5.0,0.0,4.1,0.0,2.3,1.4,2.7,0.0,1.9,1.1,0.1,0.0,0.0,0.9,0.0,1.3,0.0,0.1,1.4,0.3,24.7,67.1,0.0,0.7,0.0,MID,0.5562858827919068
Paul Lasne,6.51,75,M(CLR),18.0,1781.0,0.0,5.0,0.0,0.6,1.0,1.5,0.6,0.9,0.0,0.5,0.5,0.1,0.0,2.0,0.7,0.3,0.7,0.1,0.5,1.1,0.7,25.1,81.8,0.3,1.3,0.0,MID,0.5562858827919068
Wesley Said,6.51,73,"AM(CLR), FW",25.0,2261.0,1.0,4.0,0.0,0.6,1.0,0.7,0.3,1.4,0.0,0.3,0.4,0.0,0.0,4.0,1.7,1.3,0.4,0.2,0.9,1.4,0.8,16.1,74.5,0.2,0.4,0.0,MID,0.5562858827919068
Jaroslav Plasil,6.5,71,M(C),16.0,1445.0,1.0,2.0,0.0,1.2,0.0,1.5,0.8,0.8,0.0,1.1,1.1,0.2,0.0,0.0,0.6,0.4,1.1,0.0,0.4,0.8,0.5,37.4,85.1,0.3,1.2,0.0,MID,0.5562858827919068
Anthony Limbombe,6.49,75,"AM(L), FW",12.0,1234.0,1.0,2.0,0.0,0.4,0.0,0.4,0.3,0.2,0.0,0.3,0.3,0.0,0.0,1.0,1.4,0.4,0.9,0.3,0.7,1.0,1.0,14.4,76.0,0.3,0.2,0.0,MID,0.5562858827919068
Lois Diony,6.49,73,"AM(L), FW",19.0,1598.0,1.0,3.0,0.0,1.0,0.0,0.6,0.0,1.0,0.0,0.3,0.2,0.0,0.0,5.0,1.3,0.5,0.9,0.2,1.2,1.2,0.6,9.6,66.6,0.1,0.1,0.0,MID,0.5562858827919068
Boubakary Soumaré,6.49,63,DMC,5.0,553.0,1.0,3.0,0.0,0.3,0.0,1.1,0.4,0.3,0.0,0.3,0.4,0.2,0.0,1.0,0.2,0.4,0.4,0.0,0.6,0.3,0.3,19.2,86.4,0.0,1.0,0.0,MID,0.5562858827919068
Romain Amalfitano,6.48,75,M(CR),30.0,2530.0,0.0,3.0,1.0,0.6,0.0,1.6,1.5,1.3,0.0,1.1,1.3,0.4,0.0,0.0,0.6,0.8,0.9,0.0,1.1,1.7,0.5,32.4,78.8,0.2,3.2,0.1,MID,0.5562858827919068
Stevan Jovetic,6.48,67,"AM(C), FW",4.0,398.0,0.0,1.0,0.0,0.6,0.0,0.3,0.1,0.5,0.0,0.4,0.3,0.0,0.0,2.0,2.5,0.1,0.4,0.1,0.4,1.4,0.8,15.3,68.0,0.0,0.4,0.3,MID,0.5562858827919068
Jérémy Pied,6.48,73,"D(LR), M(CLR)",4.0,462.0,2.0,0.0,0.0,0.7,1.0,1.1,0.5,0.6,0.1,1.1,0.5,0.1,0.0,0.0,0.0,0.2,0.5,0.1,0.1,0.3,0.6,24.9,78.1,0.5,0.8,0.0,MID,0.5562858827919068
Yassine Benrahou,6.48,63,Midfielder,1.0,175.0,0.0,0.0,0.0,0.3,0.0,2.3,0.5,0.5,0.0,0.3,0.8,0.0,0.0,0.0,1.5,0.5,1.0,0.0,1.0,1.5,0.5,23.8,84.2,0.3,0.3,0.0,MID,0.5562858827919068
Rui Fonte,6.47,72,"M(R), FW",5.0,620.0,0.0,1.0,0.0,2.1,0.0,1.4,0.1,1.2,0.0,0.4,0.3,0.0,0.0,1.0,0.7,0.1,0.2,0.1,0.9,0.4,0.4,10.4,78.6,0.0,0.3,0.0,MID,0.5562858827919068
Eddy Gnahore,6.47,72,M(C),24.0,2244.0,2.0,2.0,0.0,0.8,1.0,1.2,0.7,1.0,0.0,0.5,0.9,0.1,0.0,4.0,0.9,0.7,0.3,0.1,1.2,1.2,0.9,33.8,89.5,0.0,1.1,0.1,MID,0.5562858827919068
Ronny Rodelin,6.46,75,"AM(CLR), FW",8.0,786.0,0.0,0.0,0.0,2.8,0.0,0.8,0.5,0.6,0.0,0.8,0.3,0.1,0.0,0.0,1.6,0.5,0.5,0.2,0.5,1.1,0.6,17.3,72.1,0.2,1.2,0.0,MID,0.5562858827919068
Ganso,6.46,76,AM(C),5.0,517.0,2.0,0.0,0.0,0.5,0.0,1.0,0.5,0.8,0.0,0.0,1.1,0.1,0.0,0.0,0.3,0.5,0.8,0.0,0.6,0.8,1.4,26.3,87.0,0.3,0.7,0.2,MID,0.5562858827919068
Jessy Deminguet,6.46,64,M(C),15.0,1275.0,0.0,2.0,0.0,0.7,0.0,1.9,0.9,1.1,0.0,1.3,1.3,0.2,0.0,0.0,0.4,0.7,0.7,0.0,1.3,1.0,0.3,22.3,83.6,0.1,1.7,0.0,MID,0.5562858827919068
Thomas Mangani,6.46,76,M(C),18.0,1598.0,0.0,2.0,1.0,0.4,0.0,1.4,0.8,0.4,0.0,0.8,1.5,0.1,0.0,3.0,0.7,0.3,0.3,0.0,0.8,1.1,1.1,38.7,83.0,0.7,1.6,0.0,MID,0.5562858827919068
Samuel Moutoussamy,6.45,69,M(CL),19.0,1652.0,3.0,0.0,0.0,0.3,1.0,1.3,0.3,0.6,0.0,0.6,0.8,0.1,0.0,2.0,0.9,0.6,0.4,0.1,1.0,0.9,0.8,22.7,81.4,0.1,0.6,0.0,MID,0.5562858827919068
"Saif0,00Eddine Khaoui",6.44,72,"AM(CR), AM(CR)",17.0,1362.0,1.0,0.0,0.0,0.4,0.0,0.8,0.8,0.8,0.0,0.2,0.8,0.0,0.0,3.0,1.0,1.0,0.4,0.0,0.9,1.3,0.4,17.8,72.4,0.2,0.6,0.0,MID,0.5562858827919068
Gaetan Laborde,6.44,76,"AM(C), FW",1.0,90.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,22.0,45.5,0.0,1.0,0.0,MID,0.5562858827919068
Vincent Pajot,6.43,73,M(C),10.0,721.0,0.0,2.0,0.0,2.2,0.0,1.4,0.6,1.5,0.0,0.5,0.8,0.0,0.0,0.0,0.9,0.1,0.9,0.1,0.2,0.5,0.3,23.3,85.1,0.0,0.7,0.1,MID,0.5562858827919068
Clinton NJie,6.43,74,"AM(L), FW",3.0,353.0,2.0,0.0,0.0,0.3,0.0,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.6,0.2,0.1,0.4,0.7,0.5,6.6,72.3,0.0,0.1,0.0,MID,0.5562858827919068
